大地英豪,0,0,0,fight,0,111,1,7,4,5,5,1,1992,0,1,2,80,0,-1,6,17,19,0,7,1,2,2,2,2,2,-1,0,2200,-1,-1,90,0,5,-1,40,65,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,英法殖民地戰爭期間，捲入戰事中的原住民，與不同陣營白人之間的報復與援救。
阿拉伯的勞倫斯,0,0,0,fight,23,342,1,6,7,7,7,1,1962,0,1,2,0,0,-1,3,0,12,19,-1,-1,4,2,4,0,0,-1,0,300,-1,-1,90,0,5,-1,40,25,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,敘述英國軍官在中東沙漠中領導阿拉伯人作戰的冒險故事                      
真愛一世情,0,0,0,culture,22,880,1,6,5,4,7,1,1994,0,1,3,280,2,-1,5,1,0,-1,-1,-1,6,4,0,0,0,-1,0,500,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,敘述一個依賴大農場維生的家族是如何因為家庭與社會因素而凋零分解的時代悲劇
新小婦人,0,0,0,culture,19,881,1,6,7,5,7,1,1994,0,1,2,200,2,-1,3,0,1,4,-1,-1,6,2,2,0,0,-1,0,700,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,由一群演技精湛的演員重新詮釋這部感人的經典文學小說                      
看誰在說話,0,0,0,culture,42,142,1,8,5,6,6,1,1989,0,1,2,17,0,-1,3,2,5,3,1,-1,4,3,2,1,0,-1,0,900,-1,-1,90,0,5,-1,40,50,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,以小嬰孩的眼光及想法來觀察這個新奇的世界。                              
看誰又在說話,0,0,0,culture,42,142,1,8,3,5,5,1,1990,0,1,2,60,0,-1,3,2,5,0,3,-1,4,2,2,2,0,-1,0,900,-1,-1,90,0,5,-1,40,50,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,                                                                        
ＬＩＳ太空號,0,0,0,sci,13,220,1,10,4,6,6,1,1998,0,1,2,350,3,-1,7,4,6,5,7,-1,4,3,2,1,0,-1,0,4200,-1,-1,90,0,5,-1,40,82,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,人類為了生存，派出了太空船搜尋新的居住地，但是這艘太空船卻遭遇了災難！  
真愛,0,0,0,culture,21,882,1,6,4,5,6,1,1993,0,1,2,120,0,-1,3,0,1,-1,-1,-1,6,4,0,0,0,-1,0,1100,-1,-1,90,0,5,-1,40,50,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,                                                                        
星戰毀滅者,0,0,0,sci,24,243,1,10,5,5,7,1,1996,0,1,2,230,0,-1,6,6,19,8,2,-1,4,2,2,2,0,-1,0,2800,-1,-1,90,0,5,-1,40,65,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,外星人或許是不友善的，小小身裁的他們可能擁有摧毀全人類的心。            
摩登大聖,0,0,0,culture,25,237,1,8,5,7,7,1,1994,0,1,2,80,0,-1,5,3,9,1,4,-1,4,3,2,1,0,-1,0,2300,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一位拾獲神秘魔法面具的男子邂逅絕色美女，並且惹出取多趣事。              
蒙面俠蘇洛,0,0,0,fight,0,324,1,7,6,6,7,1,1998,0,1,2,320,2,-1,5,7,12,4,0,-1,4,2,2,2,0,-1,0,4600,-1,-1,90,0,5,-1,40,85,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一位集精湛武藝與瀟灑性格的絕世美男子是世上女性夢寐以求的對象。          
ＭＩＢ星際戰警,0,0,0,sci,25,239,1,10,7,8,9,1,1997,0,1,2,230,0,-1,7,4,6,8,7,2,2,2,2,2,2,-1,0,4000,-1,-1,90,0,5,-1,40,85,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,專門監督地球上外星人活動的星際戰警，以勇氣與智慧解除地球重大的星際危機。
瓶中信,0,0,0,art,7,881,1,6,5,5,6,1,1999,0,1,2,390,0,-1,3,0,1,-1,-1,-1,4,6,0,0,0,-1,0,1000,-1,-1,90,0,5,-1,40,65,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,女主角在海邊發現一個玻璃瓶，瓶內裝一封信，她深深地被信中熱情及真愛打動。
不可能的任務,0,0,0,fight,43,114,1,7,6,7,7,1,1996,0,1,2,130,0,-1,7,9,14,7,6,-1,3,3,3,1,0,-1,0,3600,-1,-1,90,0,5,-1,40,80,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,為了洗刷自己的清白，男主角必須向世上防衛最嚴密的機構竊取機密資料。      
春風化雨１９９６,0,0,0,art,22,881,1,6,7,5,5,1,1996,0,1,2,40,0,-1,2,0,14,-1,-1,-1,6,4,0,0,0,-1,0,600,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,這部溫情感人的影片描述一名音樂家將自己三十多年青春貢獻於學生的故事。    
春風化雨,0,0,0,art,22,881,1,6,9,6,6,1,1989,0,1,2,70,0,-1,3,0,2,14,-1,-1,5,2,3,0,0,-1,0,800,-1,-1,90,0,5,-1,40,65,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,傳統學校的新任教師，以開放式的教學方法贏得學生的心，卻不容於學校及家長。
新娘不是我,0,0,0,culture,28,860,1,8,6,8,7,1,1997,0,1,2,40,0,-1,3,0,1,2,-1,-1,6,2,2,0,0,-1,0,700,-1,-1,90,0,5,-1,40,70,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,茱麗安要在好友麥克結婚前四天把他搶回來當丈夫。                          
失落的世界,0,0,0,sci,26,242,1,7,5,8,6,1,1997,0,1,2,380,0,-1,7,8,4,12,7,-1,4,3,2,1,0,-1,0,3500,-1,-1,90,0,5,-1,40,90,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,生命會自己找出路，被人製造出的恐龍繼續在島上繁殖，它們會帶來多大的危機？
大地的女兒,0,0,0,culture,9,860,1,6,6,5,7,1,1994,0,1,2,50,0,-1,4,0,3,-1,-1,-1,7,3,0,0,0,-1,0,600,-1,-1,90,0,5,-1,40,25,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,叢林長大的女孩，進入文明社會的不適應，驚嚇之餘獨自逃跑。                
網路上身,0,0,0,afraid,27,556,1,9,4,5,6,1,1995,0,1,2,0,0,-1,5,9,6,12,4,-1,4,3,2,1,0,-1,0,1100,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,電腦駭客的技術讓你無所遁形，你將發現高度電腦文明將會帶來多大的危機。    
聖誕夜驚魂,0,0,0,child,7,182,1,9,6,4,5,1,1993,0,1,2,100,0,-1,5,5,3,8,4,-1,4,2,2,2,0,-1,0,700,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,萬聖節國度想為另一個世界準備聖誕節禮物，但是好像不適合..                
遠離非洲,0,0,0,add,5,250,1,6,6,5,7,1,1985,0,1,3,20,0,-1,4,18,0,1,4,-1,2,4,2,2,0,-1,0,900,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一段發生在非洲的戀曲在壯闊的景觀中展開。                                
時空大聖,0,0,0,sci,3,239,1,11,3,3,6,1,1994,0,1,2,55,0,-1,3,5,3,4,-1,-1,4,4,2,0,0,-1,0,650,-1,-1,90,0,5,-1,40,50,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,缺乏勇氣的小男孩在圖書館中與書本經歷一場奇幻的冒險後建立了信心          
心靈點滴,0,0,0,culture,37,890,1,6,6,5,4,1,1998,0,1,2,360,0,-1,3,0,1,14,-1,-1,6,2,2,0,0,-1,0,620,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,由真人真事改編，一個醫學院的學生放下身段與病人心靈接觸，卻不見容於院長  
愛國者遊戲,0,0,0,fight,39,108,1,7,5,6,7,1,1992,0,1,2,190,0,-1,5,12,19,15,-1,-1,2,2,6,0,0,-1,0,1200,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,傑克雷恩意外阻止一場暗殺行動，卻引來主使者的一場復仇                    
絕對機密,0,0,0,afraid,27,114,1,9,5,5,6,1,1993,0,1,3,24,0,-1,3,12,13,14,-1,-1,4,4,2,0,0,-1,0,900,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一位法律系的女學生在蒐集資料後推論大法官被殺的原因，卻引來殺身之禍      
情色風暴,0,0,0,culture,13,861,1,6,7,3,4,0,1997,0,1,3,10,0,-1,3,0,18,14,-1,-1,3,5,2,0,0,-1,0,800,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,                                                                        
禁入墳場,0,0,0,afraid,19,182,1,9,4,3,3,0,1989,0,1,2,35,0,-1,4,11,12,13,9,-1,5,2,2,1,0,-1,0,1000,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,傳說中將屍體埋入此禁區就會復活，但是復活的人卻..                        
費城,0,0,0,culture,53,860,1,6,7,4,8,1,1993,0,1,2,150,0,-1,3,18,0,14,-1,-1,4,3,3,0,0,-1,0,800,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一位罹患愛滋病的男性遭受諸多社會上不平等的待遇。                        
２０１３終極神差,0,0,0,fight,68,551,1,7,3,4,6,1,1997,0,1,3,350,0,-1,4,7,8,19,12,13,2,2,2,2,2,-1,0,1400,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013年戰爭摧毀了地球，郵差到來燃起希望與喜悅……                        
風起雲湧,0,0,0,spe,5,527,1,6,4,4,6,1,1997,0,1,2,250,0,-1,3,0,2,15,18,-1,2,2,4,2,0,-1,0,600,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,州長想競選總統，卻在被看好之際，私生活中不檢點的負面指控，逐漸浮出檯面..
魔劍奇兵,0,0,0,child,12,189,1,11,2,3,4,1,1998,0,1,2,252,0,-1,3,5,4,-1,-1,-1,6,4,0,0,0,-1,0,600,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,亞瑟王的石中劍被壞人搶去，掉在可怕的魔法森林……                        
益智遊戲,0,0,0,happy,6,491,1,6,8,5,6,1,1994,0,1,2,30,0,-1,3,0,18,-1,-1,-1,4,6,0,0,0,-1,0,700,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,益智類的節目或許吸引多數的觀眾欣賞，但是幕後卻隱藏著許多不可告人的秘密。
第一滴血,0,0,0,fight,68,227,1,7,5,5,6,1,1985,0,1,2,50,0,-1,4,19,7,4,12,-1,4,3,2,1,0,-1,0,1000,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,越戰是美國永遠的痛，戰場上為國奉獻的軍人，回國還要被歧視，真是情何以堪！
第一滴血Ⅱ,0,0,0,fight,24,227,1,7,7,7,7,1,1987,0,1,2,80,0,-1,5,7,8,19,-1,-1,2,2,6,0,0,-1,0,1100,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,主角回到越南拯救被困在戰俘營的美軍，其叢林戰的技巧令人大開眼界。        
第一滴血Ⅲ,0,0,0,fight,71,227,1,7,4,5,6,1,1988,0,1,2,120,0,-1,6,19,12,-1,-1,-1,8,2,0,0,0,-1,0,1200,-1,-1,90,0,5,-1,40,45,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,主角到阿富汗境內拯救好友，在軍事要塞與山谷中，與蘇聯的飛機坦克坐決戰。  
綁票通緝令,0,0,0,afraid,28,860,1,9,7,7,8,1,1996,0,1,2,290,0,-1,6,9,0,13,-1,-1,4,2,4,0,0,-1,0,3000,-1,-1,90,0,5,-1,40,76,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,綁架案例不斷，可能下一個受害者就是你，你要如何面對會被金錢奴役的惡魔？  
意外的人生,0,0,0,culture,39,192,1,6,6,5,7,1,1991,0,1,2,0,0,-1,3,0,1,-1,-1,-1,3,7,0,0,0,-1,0,350,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,原本唯利是圖的律師在一場意外後，於復健中漸漸尋回自己的良心              
絕地大反攻,0,0,0,add,26,234,1,10,8,9,8,1,1983,0,1,2,130,0,-1,7,4,6,7,0,-1,4,3,1,2,0,-1,0,2500,-1,-1,90,0,5,-1,40,80,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,共和份子實力日漸充實，大反攻的日子即將來臨，天行者也將面對宿命中的決戰。
大河戀,0,0,0,art,8,704,1,6,7,5,5,1,1992,0,1,2,0,0,-1,4,0,1,2,-1,-1,6,2,2,0,0,-1,0,500,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,都會人士整日忙忙碌碌，有誰能知大河垂釣的樂趣以及大河所帶來的溫馨回憶？  
驚濤駭浪,0,0,0,art,12,704,1,7,4,4,5,1,1994,0,1,2,20,0,-1,3,12,4,9,-1,-1,4,2,4,0,0,-1,0,815,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,原本是一場愉快的假期卻因為搶劫犯的出現而變的驚險萬分                    
俠盜王子羅賓漢,0,0,0,fight,96,233,1,7,7,7,8,1,1991,0,1,3,170,0,-1,6,18,7,4,9,-1,4,3,2,1,0,-1,0,2700,-1,-1,90,0,5,-1,40,65,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,箭術高超的羅賓漢帶領一群烏合之眾痛擊暴政，維護王室與萬民的安泰。        
女人香,0,0,0,culture,13,861,1,6,5,3,6,1,1992,0,1,2,20,0,-1,2,1,0,-1,-1,-1,6,4,0,0,0,-1,0,600,-1,-1,90,0,5,-1,40,30,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,意圖自殺的盲人中校，在一位年輕人的開導下終於走出自我                    
黑色追緝令,0,0,0,afraid,24,844,1,9,7,4,6,1,1990,0,1,2,30,0,-1,4,9,14,12,13,-1,4,2,2,2,0,-1,0,700,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一對專門打劫的夫妻在下手時正好碰上黑幫狠角，究竟鹿死誰手                
性謊言錄影帶,0,0,0,culture,34,172,1,6,4,3,4,0,1989,0,1,2,0,0,-1,3,2,1,0,3,-1,4,2,2,2,0,-1,0,600,-1,-1,90,0,5,-1,40,65,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一對不合的姊妹加上不忠的姊夫，在危險邊緣的關係，被一名闖入的朋友完全打破
愛在戰火蔓延時,0,0,0,fight,63,244,1,6,5,4,5,1,1992,0,1,2,65,0,-1,3,0,19,12,-1,-1,4,4,2,0,0,-1,0,700,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,                                                                        
緊急動員,0,0,0,add,36,104,1,7,4,4,7,1,1998,0,1,2,300,0,-1,5,9,13,12,-1,-1,4,4,2,0,0,-1,0,1200,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一個看不見的敵人，一個宣佈緊急戒嚴的國家，一場所有人皆無法掌控的危機..  
西雅圖夜未眠,0,0,0,culture,53,887,1,6,7,7,8,1,1993,0,1,2,110,0,-1,4,0,1,2,-1,-1,2,6,2,0,0,-1,0,2100,-1,-1,90,0,5,-1,40,70,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,兩個相距遙遠的男女因緣際會而相戀，本片是一愛情片經典。                  
蛇眼,0,0,0,fight,80,108,1,7,4,5,7,1,1998,0,1,2,315,0,-1,4,9,13,14,-1,-1,4,4,2,0,0,-1,0,2500,-1,-1,90,0,5,-1,40,70,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,警察是正義的使者，但是之中有不少為了金錢而出賣尊嚴的害群之馬……        
似曾相識,0,0,0,culture,11,887,1,6,9,7,8,1,1980,0,1,2,7,0,-1,3,1,0,-1,-1,-1,4,6,0,0,0,-1,0,500,-1,-1,90,0,5,-1,40,50,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一段淒美的愛情在不同時空中展開，愛情的力量何其之大，有情人終將成為眷屬。
豪情四海,0,0,0,art,11,895,1,6,4,3,4,1,1993,0,1,2,88,0,-1,4,0,8,10,-1,-1,4,2,4,0,0,-1,0,800,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,敘述一名黑道份子與一小歌手間的愛情，在人性情感的描寫上頗為深刻          
捍衛戰警,0,0,0,fight,73,108,1,7,7,8,6,1,1994,0,1,2,34,0,-1,4,9,12,7,4,-1,4,3,2,1,0,-1,0,2500,-1,-1,90,0,5,-1,40,80,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一輛公車被放置炸彈，速度一旦慢下便會爆炸，警察將如何捍衛這些平民的生命？
捍衛戰警Ⅱ,0,0,0,fight,76,227,1,7,3,4,5,1,1997,0,1,2,190,0,-1,7,9,8,12,-1,-1,2,4,4,0,0,-1,0,2500,-1,-1,90,0,5,-1,40,70,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,男女主角本想過一次浪漫海上之旅，但是卻碰上電腦高手劫持油輪。            
星際奇兵,0,0,0,sci,16,243,1,10,4,5,7,1,1994,0,1,2,74,0,-1,7,6,4,-1,-1,-1,4,6,0,0,0,-1,0,1800,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,跨越時空的巨門被挖掘出土，門的彼端暗藏著人的歷史與外星人的暴政。        
星艦迷航記,0,0,0,sci,19,236,1,10,5,5,5,1,1979,0,1,2,15,3,-1,5,6,4,13,-1,-1,4,4,2,0,0,-1,0,1500,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,                                                                        
日換星移,0,0,0,sci,19,236,1,10,4,4,6,1,1994,0,1,2,65,3,-1,5,6,4,8,-1,-1,4,4,2,0,0,-1,0,1500,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,畢卡艦長遭遇困難而求助於前艦長寇克，兩人聯手解決惡人的陰謀              
戰鬥巡航,0,0,0,sci,19,236,1,10,6,6,5,1,1996,0,1,2,260,3,-1,6,6,4,3,-1,-1,4,4,2,0,0,-1,0,2000,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,畢卡艦長率領組員登上全新的企業艦，這次他們遇到半人半機器的強大柏格人。  
星際叛變,0,0,0,sci,19,236,1,10,5,5,5,1,1998,0,1,2,320,3,-1,4,9,6,0,4,-1,2,4,2,2,0,-1,0,2500,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,戴達中尉在巴庫星被擄為人質，畢凱艦長立刻率企業艦前往營救。              
星際大戰,0,0,0,sci,18,243,1,10,9,9,6,1,1977,0,1,2,86,0,-1,4,6,4,3,-1,-1,4,4,2,0,0,-1,0,2500,-1,-1,90,0,5,-1,40,80,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,壯麗的銀河史詩，帝國威力強大的死星正悄悄的接近反抗軍的根據地！          
日落大道,0,0,0,art,11,882,1,6,4,3,4,1,1950,0,1,2,136,0,-1,4,0,1,-1,-1,-1,6,4,0,0,0,-1,0,1100,-1,-1,90,0,5,-1,40,50,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一位因躲債而誤入豪門的劇作家，被女主人看中，展開老少兩性間的複雜糾纏關係
十誡,0,0,0,add,5,237,1,6,7,7,6,1,1956,0,1,3,0,1,-1,4,18,17,12,-1,-1,6,2,2,0,0,-1,0,400,-1,-1,90,0,5,-1,40,35,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,猶太民族自古便遭受許多困苦的磨練，他們相信這是上帝給他們的試煉。        
魔鬼終結者,0,0,0,sci,9,115,1,10,7,6,6,1,1984,0,1,2,60,0,-1,7,7,12,6,4,-1,4,3,2,1,0,-1,0,2500,-1,-1,90,0,5,-1,40,75,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,人類與機器的戰爭爆發，機器人將要回到過去，將未來人類領導者的母親殺死。  
魔鬼終結者Ⅱ,0,0,0,afraid,30,115,1,10,6,9,8,1,1991,0,1,3,165,0,-1,8,6,12,4,7,-1,4,2,2,2,0,-1,0,5200,-1,-1,90,0,5,-1,40,80,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,恐怖的液態金屬機器人再度回到過去，計劃直接殺死未來人類領導者。          
哈啦瑪莉,0,0,0,happy,14,150,1,8,5,7,7,1,1998,0,1,2,300,0,-1,3,0,1,2,-1,-1,2,2,6,0,0,-1,0,3600,-1,-1,90,0,5,-1,40,75,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,為了追求瑪莉，一群人使出各種花招，究竟誰才能得到她的歡心                
時空特警,0,0,0,fight,66,109,1,7,5,5,5,1,1994,0,1,2,40,3,-1,4,9,12,6,7,-1,2,2,2,4,0,-1,0,600,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,                                                                        
鐵達尼號,0,0,0,art,13,702,1,6,9,9,6,1,1997,0,1,3,330,2,-1,9,8,0,1,12,-1,3,3,2,2,0,-1,0,7500,-1,-1,90,0,5,-1,40,99,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一對青年男女發生在豪華巨輪上刻骨銘心的愛情，不料巨輪卻撞到冰山而沈沒。  
魔鬼總動員,0,0,0,fight,65,557,1,7,6,6,8,0,1990,0,1,2,52,3,-1,6,6,9,4,7,-1,2,2,2,4,0,-1,0,1600,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一個男子因為迷惑於自身的背景而前往火星，怎知發現了一連串的危機。        
玩具總動員,0,0,0,sci,7,142,1,11,8,8,6,1,1995,0,1,2,135,0,-1,7,5,2,4,-1,-1,2,4,4,0,0,-1,0,2000,-1,-1,90,0,5,-1,40,75,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,玩具其實都有生命，也有複雜的感情，不同與人的是它們保持著一顆純真的心。  
魔鬼大帝,0,0,0,fight,78,115,1,7,6,7,7,1,1994,0,1,2,60,0,-1,7,7,9,12,-1,-1,4,2,4,0,0,-1,0,2600,-1,-1,90,0,5,-1,40,76,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,男主角瞞著家庭替政府從事著秘密任務，這次他將面對最難纏的恐怖集團。      
楚門的世界,0,0,0,culture,10,461,1,6,9,6,7,1,1998,0,1,2,310,0,-1,4,18,3,1,14,-1,4,3,2,1,0,-1,0,3000,-1,-1,90,0,5,-1,40,76,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一個悲劇男子，活在別人安排好的環境中，他將如何掙脫枷鎖，迎向真實的生命。
未來總動員,0,0,0,sci,10,107,1,10,7,5,7,1,1995,0,1,2,118,0,-1,5,13,8,4,-1,-1,4,4,2,0,0,-1,0,1300,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,人類發生的恐怖的疾病，地表已不適人居，人類必須回到過去拯救未來。        
龍兄鼠弟,0,0,0,add,32,151,1,8,4,5,7,1,1988,0,1,2,20,0,-1,4,0,1,2,4,-1,2,2,4,2,0,-1,0,800,-1,-1,90,0,5,-1,40,40,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,一次的實驗，造就出兩個外型、性格完全不同的兄弟，他們將攜手創造未來。    
龍捲風,0,0,0,news,19,340,1,7,5,8,5,1,1996,0,1,2,195,0,-1,6,8,12,4,-1,-1,4,3,3,0,0,-1,0,1400,-1,-1,90,0,5,-1,40,75,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,研究龍捲風的氣象科學家，不懼重重危險，奮不顧身，只為了揭開龍捲風的奧祕。
魔鬼戰將,0,0,0,add,25,550,1,7,5,6,5,1,1992,0,1,2,50,0,-1,4,9,19,7,12,-1,4,3,2,1,0,-1,0,2400,-1,-1,90,0,5,-1,40,75,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,恐怖份子佔據擁有強大武裝的戰艦，現在唯一的救星是一個身藏不漏的廚師。    
魔鬼戰將Ⅱ,0,0,0,fight,82,710,1,7,3,4,5,1,1995,0,1,2,160,0,-1,6,9,7,12,19,-1,4,3,2,1,0,-1,0,1700,-1,-1,90,0,5,-1,40,60,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,恐怖份子控制威力強大的衛星，男主角必須在高速行駛中的火車中解決危機。    
殺無赦,0,0,0,fight,29,108,1,7,8,5,7,1,1992,0,1,3,215,1,-1,3,7,19,4,9,-1,2,4,2,2,0,-1,0,1800,-1,-1,90,0,5,-1,40,55,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,昔日厲害的西部梟雄已然垂垂老矣，但是一旦惹毛了他，任何人都將要遭殃！    
