天下第一寶        ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,24,491,1,8,1,2,2,27,6,16,0,2,3,1,4,-1,4,3,2,1,0
兩袖清風          ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,102,172,1,8,1,2,5,39,9,9,1,2,3,1,4,-1,4,3,2,1,0
黃金萬兩          ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,9,143,1,8,1,2,5,47,9,9,1,2,3,1,4,-1,4,3,2,1,0
招財進寶          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,7,150,1,8,1,2,9,56,9,9,1,2,3,1,4,-1,4,3,2,1,0
人生四大皆空      ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,0,174,1,8,1,2,5,66,9,9,1,2,3,1,4,-1,4,3,2,1,0
奇人妙事          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,14,170,1,8,1,2,9,74,9,9,0,2,3,1,4,-1,4,3,2,1,0
致勝鮮師          ,0,0,0,0,0,0,art,0,0,0,0,0,0,0,22,177,1,8,1,2,5,85,9,9,0,2,3,1,4,-1,4,3,2,1,0
古靈觔斗怪        ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,32,357,1,8,1,2,1,94,9,9,0,2,3,1,4,-1,4,3,2,1,0
春宵一刻值千金    ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,6,195,1,8,1,2,5,103,9,9,3,2,3,1,4,-1,4,3,2,1,0
大豬小豬落玉盤    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,48,140,1,8,1,2,3,111,3,13,0,2,3,1,4,-1,4,3,2,1,0
香車綠野          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,55,152,1,8,1,2,9,123,9,9,0,2,3,1,4,-1,4,3,2,1,0
閒雲野鶴不吃龜    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,1,172,1,8,1,2,5,134,9,9,1,2,3,1,4,-1,4,3,2,1,0
雨過天青          ,0,0,0,0,0,0,art,0,0,0,0,0,0,0,4,877,1,8,1,2,5,144,9,9,1,2,3,1,4,-1,4,3,2,1,0
風花雪月          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,0,174,1,8,1,2,5,157,9,9,1,2,3,1,4,-1,4,3,2,1,0
倩女油混          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,39,870,1,8,1,2,7,164,6,6,0,2,3,11,7,-1,4,3,2,1,0
今天不打烊        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,32,354,1,8,1,2,5,171,9,9,0,2,3,1,4,-1,4,3,2,1,0
都會幻想曲        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,53,177,1,8,1,2,2,181,6,16,0,2,3,1,4,-1,4,3,2,1,0
沒有夢的村莊      ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,0,178,1,8,1,2,5,191,9,9,1,2,3,1,4,-1,4,3,2,1,0
裝瘋賣傻          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,32,144,1,8,1,2,5,204,9,9,0,2,3,1,4,-1,4,3,2,1,0
癩蛤蟆與天鵝      ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,12,146,1,8,1,2,7,216,6,6,0,2,3,1,4,-1,4,3,2,1,0
魔法天使          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,22,237,1,8,1,2,5,224,9,9,1,2,3,1,4,-1,4,3,2,1,0
寶弟當兵記        ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,46,172,1,8,1,2,1,236,8,18,0,2,3,1,4,-1,4,3,2,1,0
寶弟留學記        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,44,155,1,8,1,2,5,247,9,9,0,2,3,1,4,-1,4,3,2,1,0
畫上荷花和尚畫    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,49,174,1,8,1,2,2,9,6,16,0,2,3,14,7,-1,4,3,2,1,0
留級定律          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,51,155,1,8,1,2,3,267,3,13,0,2,3,1,4,-1,4,3,2,1,0
過了今日就不必    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,28,176,1,8,1,2,8,276,4,4,0,2,3,1,4,-1,4,3,2,1,0
靠山山會倒        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,5,177,1,8,1,2,6,284,8,8,1,2,3,1,4,-1,4,3,2,1,0
天上下雨地上滑    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,4,178,1,8,1,2,4,4,1,11,0,2,3,1,4,-1,4,3,2,1,0
你聽海有沒有在笑  ,0,0,0,0,0,0,art,0,0,0,0,0,0,0,7,151,1,8,1,2,5,8,9,9,0,2,3,14,7,-1,4,3,2,1,0
月黑風更高        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,4,205,1,9,1,2,5,6,9,9,0,11,12,4,14,-1,4,3,2,1,0
邪惡的月亮        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,4,185,1,9,1,2,7,11,6,6,0,11,12,4,14,-1,4,3,2,1,0
古墓騎兵          ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,23,324,1,9,1,2,3,21,3,13,0,11,12,7,3,-1,4,3,2,1,0
七頁血書          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,20,211,1,9,1,2,5,39,9,9,0,11,12,4,14,-1,4,3,2,1,0
紅色的眼睛        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,5,204,1,9,1,2,5,44,9,9,0,11,12,4,14,-1,4,3,2,1,0
幽靈古堡          ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,1,211,1,9,1,2,5,53,9,9,0,11,12,4,14,-1,4,3,2,1,0
怕怕怕怕怕        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,1,195,1,9,1,2,6,61,8,8,0,11,12,4,14,-1,4,3,2,1,0
小心僵屍在你身邊  ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,31,208,1,9,1,2,5,77,9,9,1,11,12,4,14,-1,4,3,2,1,0
死而復生          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,31,218,1,9,1,2,5,84,9,9,1,11,12,4,14,-1,4,3,2,1,0
黑暗的戒指        ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,12,215,1,9,1,2,5,91,9,9,0,11,12,4,14,-1,4,3,2,1,0
週五十三號        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,0,216,1,9,1,2,5,102,9,9,0,11,12,4,14,-1,4,3,2,1,0
復仇的天使        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,5,217,1,9,1,2,5,113,9,9,0,11,12,4,14,-1,4,3,2,1,0
暗街血案          ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,69,212,1,9,1,2,19,124,9,9,0,11,9,12,7,-1,4,3,2,1,0
瘋狂的城市        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,54,219,1,9,1,2,19,134,9,9,0,11,12,4,14,-1,4,3,2,1,0
夭魅鬼影          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,6,205,1,9,1,2,19,141,9,9,0,11,12,4,14,-1,4,3,2,1,0
魑魅魍魎          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,9,210,1,9,1,2,6,153,8,8,0,11,12,4,14,-1,4,3,2,1,0
僵屍之夜          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,31,218,1,9,1,2,5,161,9,9,1,11,12,4,14,-1,4,3,2,1,0
吸血鬼喜宴        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,29,210,1,9,1,2,1,176,8,18,3,11,12,4,14,-1,4,3,2,1,0
擒兇手段          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,24,191,1,9,1,2,5,187,9,9,0,11,12,4,14,-1,4,3,2,1,0
黑屋靈鬼          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,11,206,1,9,1,2,5,198,9,9,0,11,12,4,14,-1,4,3,2,1,0
悲慘夢境          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,6,210,1,9,1,2,6,209,8,8,0,11,12,4,14,-1,4,3,2,1,0
青面獠牙          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,7,209,1,9,1,2,7,214,6,6,1,11,12,4,14,-1,4,3,2,1,0
死神晚餐          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,0,210,1,9,1,2,5,226,9,9,0,11,12,4,14,-1,4,3,2,1,0
黑夜驚魂          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,10,191,1,9,1,2,9,235,9,9,0,11,12,4,14,-1,4,3,2,1,0
墓園的鬼影        ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,9,210,1,9,1,2,3,241,3,13,0,11,12,4,14,-1,4,3,2,1,0
白衣              ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,21,217,1,9,1,2,5,255,9,9,0,11,12,4,14,-1,4,3,2,1,0
慘靈殺手          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,23,195,1,9,1,2,2,266,6,16,0,11,12,7,10,-1,4,3,2,1,0
暗夜哭聲          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,4,860,1,9,1,2,5,274,9,9,0,11,12,4,14,-1,4,3,2,1,0
喋血夢境          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,20,219,1,9,1,2,5,7,9,9,0,11,12,4,14,-1,4,3,2,1,0
鬼的影子          ,0,0,0,0,0,0,afraid,0,0,0,0,0,0,0,19,210,1,9,1,2,5,9,9,9,0,11,12,4,14,-1,4,3,2,1,0
銀河艦隊          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,30,247,1,10,1,2,2,4,6,16,3,3,6,19,12,-1,4,3,2,1,0
天外星球          ,0,0,0,0,0,0,art,0,0,0,0,0,0,0,32,245,1,10,1,2,5,10,9,9,3,3,6,19,12,-1,4,3,2,1,0
時空城市          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,32,211,1,10,1,2,5,24,9,9,1,3,6,19,12,-1,4,3,2,1,0
蒼穹守護者        ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,32,253,1,10,1,2,0,36,1,21,1,3,6,19,12,-1,4,3,2,1,0
未來的路          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,32,255,1,10,1,2,10,40,9,9,1,3,6,19,12,-1,4,3,2,1,0
星河深沈          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,23,211,1,10,1,2,10,57,9,9,2,3,6,19,12,-1,4,3,2,1,0
機器神兵          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,18,243,1,10,1,2,10,69,9,9,3,3,6,19,12,-1,4,3,2,1,0
太陽系風暴        ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,20,229,1,10,1,2,10,74,9,9,3,3,6,19,12,-1,4,3,2,1,0
魔星帝國          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,16,211,1,10,1,2,5,84,9,9,3,3,6,19,12,-1,4,3,2,1,0
星際爭權          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,30,247,1,10,1,2,6,94,8,8,3,3,6,19,12,-1,4,3,2,1,0
世界之窗          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,14,255,1,10,1,2,5,107,9,9,0,3,6,19,12,-1,4,3,2,1,0
鐵騎特攻隊        ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,18,243,1,10,1,2,5,114,9,9,3,3,6,19,12,-1,4,3,2,1,0
蒼穹之眼          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,29,236,1,10,1,2,2,126,6,16,0,3,6,19,12,-1,4,3,2,1,0
宇宙驚爆點        ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,24,247,1,10,1,2,5,134,9,9,3,3,6,19,12,-1,4,3,2,1,0
黑洞之謎          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,23,211,1,10,1,2,5,146,9,9,3,3,6,19,12,-1,4,3,2,1,0
怪力男            ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,25,101,1,10,1,2,7,154,6,6,3,3,6,19,12,-1,4,3,2,1,0
時空大盜          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,25,155,1,10,1,2,5,168,9,9,3,3,6,19,12,-1,4,3,2,1,0
未來戰車          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,28,235,1,10,1,2,5,177,9,9,3,3,6,19,12,-1,4,3,2,1,0
火龍之鎚          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,27,352,1,10,1,2,5,189,9,9,0,3,6,19,12,-1,4,3,2,1,0
變身環            ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,15,236,1,10,1,2,5,194,9,9,0,3,6,19,12,-1,4,3,2,1,0
預言星座末日      ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,12,863,1,10,1,2,5,206,9,9,3,3,6,19,12,-1,4,3,2,1,0
太空盡頭          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,13,235,1,10,1,2,19,216,9,9,0,3,6,19,12,-1,4,3,2,1,0
破碎人            ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,2,240,1,10,1,2,5,221,9,9,3,3,6,19,12,-1,4,3,2,1,0
離奇失蹤記        ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,4,191,1,10,1,2,5,230,9,9,0,3,6,19,12,-1,4,3,2,1,0
煉金爐            ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,15,235,1,10,1,2,6,246,8,8,0,3,6,19,12,-1,4,3,2,1,0
超能力特警        ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,9,246,1,10,1,2,2,250,6,16,0,3,6,19,12,-1,4,3,2,1,0
突變怪獸          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,27,352,1,10,1,2,5,264,9,9,0,3,6,19,12,-1,4,3,2,1,0
失落天堂          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,32,255,1,10,1,2,10,270,9,9,0,3,6,19,12,-1,4,3,2,1,0
恐龍復生          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,26,242,1,10,1,2,5,4,9,9,0,3,6,19,12,-1,4,3,2,1,0
星球城市          ,0,0,0,0,0,0,sci,0,0,0,0,0,0,0,31,211,1,10,1,2,11,7,9,9,3,3,6,19,12,-1,4,3,2,1,0
小明歷險記        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,5,170,1,11,1,2,6,9,8,8,0,5,3,4,2,-1,4,3,2,1,0
小熊的家          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,1,171,1,11,1,2,2,14,9,9,0,5,3,4,2,-1,4,3,2,1,0
鐵甲人大戰獨角獸  ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,22,246,1,11,1,2,5,26,9,9,3,5,3,4,2,-1,4,3,2,1,0
鐵金剛傳奇        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,29,249,1,11,1,2,5,34,9,9,3,5,3,4,2,-1,4,3,2,1,0
回家的路          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,10,174,1,11,1,2,10,40,9,9,0,5,3,4,2,-1,4,3,2,1,0
小狗狗            ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,21,321,1,11,1,2,12,59,9,9,0,5,3,4,2,-1,4,3,2,1,0
小貓咪            ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,21,343,1,11,1,2,2,64,9,9,0,5,3,4,2,-1,4,3,2,1,0
狗狗跟我回家      ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,21,322,1,11,1,2,1,76,9,9,0,5,3,4,2,-1,4,3,2,1,0
小寶寶日記        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,3,145,1,11,1,2,2,81,9,9,0,5,3,4,2,-1,4,3,2,1,0
葡萄小圓子        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,2,179,1,11,1,2,1,96,9,9,0,5,3,4,2,-1,4,3,2,1,0
毛毛蟲            ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,0,261,1,11,1,2,2,107,9,9,0,5,3,4,2,-1,4,3,2,1,0
當我們小的時候    ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,5,171,1,11,1,2,5,114,9,9,0,5,3,4,2,-1,4,3,2,1,0
狗狗不要跟著我    ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,21,322,1,11,1,2,5,120,9,9,0,5,3,4,2,-1,4,3,2,1,0
小貓代言人        ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,21,343,1,11,1,2,7,130,6,6,0,5,3,4,2,-1,4,3,2,1,0
乖乖猴            ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,17,174,1,11,1,2,12,146,9,9,0,5,3,4,2,-1,4,3,2,1,0
神奇小孩          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,17,145,1,11,1,2,1,156,8,18,0,5,3,4,2,-1,4,3,2,1,0
老爺爺的白鬍子    ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,16,146,1,11,1,2,2,167,9,9,0,5,3,4,2,-1,4,3,2,1,0
豆豆心聲          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,0,261,1,11,1,2,3,179,3,13,0,5,3,4,2,-1,4,3,2,1,0
鉛筆小心          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,5,260,1,11,1,2,5,184,9,9,0,5,3,4,2,-1,4,3,2,1,0
開心少女          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,17,179,1,11,1,2,2,196,6,16,0,5,3,4,2,-1,4,3,2,1,0
五顆蘋果          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,13,170,1,11,1,2,12,204,9,9,0,5,3,4,2,-1,4,3,2,1,0
老鼠的尾巴        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,1,171,1,11,1,2,5,218,9,9,0,5,3,4,2,-1,4,3,2,1,0
當王子遇見公主    ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,14,146,1,11,1,2,1,227,9,9,1,5,3,4,2,-1,4,3,2,1,0
老人與狗          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,20,321,1,11,1,2,5,234,9,9,0,5,3,4,2,-1,4,3,2,1,0
大王椰子          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,20,155,1,11,1,2,12,241,9,9,0,5,3,4,2,-1,4,3,2,1,0
城市裡的小英雄    ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,19,175,1,11,1,2,5,251,9,9,0,5,3,4,2,-1,4,3,2,1,0
眼鏡偵探          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,20,155,1,11,1,2,3,263,3,13,0,5,3,4,2,-1,4,3,2,1,0
勝利小英雄        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,12,177,1,11,1,2,13,273,9,9,1,5,3,4,2,-1,4,3,2,1,0
笑破肚皮          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,18,152,1,11,1,2,5,283,9,9,0,5,3,4,2,-1,4,3,2,1,0
咚咚熊            ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,10,179,1,11,1,2,1,293,8,18,0,5,3,4,2,-1,4,3,2,1,0
變身月亮          ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,23,209,1,11,1,2,5,303,9,9,3,5,3,4,2,-1,4,3,2,1,0
超級小鼓手        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,9,605,1,11,1,2,5,313,9,9,0,5,3,4,2,-1,4,3,2,1,0
兒時之交不可忘    ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,9,570,1,11,1,2,5,327,9,9,0,5,3,4,2,-1,4,3,2,1,0
少年偵探隊        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,11,146,1,11,1,2,5,334,9,9,0,5,15,19,1,-1,4,3,2,1,0
貓在鋼琴上昏倒了  ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,21,343,1,11,1,2,1,343,8,18,0,5,3,4,2,-1,4,3,2,1,0
三隻毛毛蟲        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,0,261,1,11,1,2,2,1,6,16,0,5,3,4,2,-1,4,3,2,1,0
三隻娃娃魚        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,6,261,1,11,1,2,3,0,3,13,0,5,3,4,2,-1,4,3,2,1,0
會跳舞的豬        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,48,170,1,11,1,2,12,7,1,21,0,5,3,4,2,-1,4,3,2,1,0
紅豆大紅豆！芋頭  ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,44,178,1,11,1,2,2,4,6,16,0,5,3,4,2,-1,4,3,2,1,0
江湖流浪兒        ,0,0,0,0,0,0,child,0,0,0,0,0,0,0,8,860,1,11,1,2,3,14,3,13,0,5,3,4,2,-1,4,3,2,1,0
夢幻的愛情        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,12,874,2,6,40,1,5,3,0,120,0,0,1,3,13,-1,4,3,2,1,0
似曾相識雁歸來    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,22,874,2,6,40,1,5,11,0,120,0,0,1,3,13,-1,4,3,2,1,0
浪漫之旅          ,0,0,0,0,0,0,art,0,0,0,0,0,0,0,11,877,2,6,40,1,2,24,0,120,0,0,1,3,13,-1,4,3,2,1,0
少年十五十七時    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,44,521,2,6,40,1,1,36,0,120,0,0,1,3,13,-1,4,3,2,1,0
夢回前生          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,7,878,2,6,40,1,4,47,0,180,1,0,1,3,13,-1,4,3,2,1,0
三世夫妻          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,5,879,2,6,40,1,5,59,0,120,1,0,1,3,13,-1,4,3,2,1,0
今生懊悔          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,24,880,2,6,40,1,12,64,0,120,0,0,1,3,13,-1,4,3,2,1,0
不相信命運        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,40,881,2,6,40,1,5,74,0,120,0,0,1,3,13,-1,4,3,2,1,0
芳草斜陽          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,29,881,2,6,40,1,5,86,0,120,0,0,1,3,13,-1,4,3,2,1,0
夢的圓圈          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,28,176,2,6,40,1,5,97,0,120,0,0,1,3,13,-1,4,3,2,1,0
蒲公英之吻        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,16,883,2,6,40,1,16,108,0,120,0,0,1,3,13,-1,4,3,2,1,0
黃河之水天上來    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,2,881,2,6,40,1,5,117,0,120,1,0,1,3,13,-1,4,3,2,1,0
媽媽謝謝你        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,5,888,2,6,40,1,5,126,0,120,2,0,1,3,13,-1,4,3,2,1,0
變心              ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,9,860,2,6,40,1,5,134,0,120,0,0,1,3,13,-1,4,3,2,1,0
無辜的犯人        ,0,0,0,0,0,0,fight,0,0,0,0,0,0,0,38,860,2,6,40,1,5,146,0,120,0,0,1,3,13,-1,4,3,2,1,0
為你加油          ,0,0,0,0,0,0,spe,0,0,0,0,0,0,0,1,823,2,6,40,1,16,152,0,120,0,0,1,3,13,-1,4,3,2,1,0
阿孝的故事        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,4,889,2,6,40,1,18,164,0,120,2,0,1,3,13,-1,4,3,2,1,0
談情說愛說拜拜    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,20,890,2,6,40,1,5,178,0,120,0,0,1,3,13,-1,4,3,2,1,0
牽牛花之淚        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,19,891,2,6,40,1,3,187,0,200,0,0,1,3,13,-1,4,3,2,1,0
愛的交響樂        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,50,892,2,6,40,1,5,191,0,120,0,0,1,3,13,-1,4,3,2,1,0
名人情史          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,53,300,2,6,40,1,17,206,0,120,0,0,1,3,13,-1,4,3,2,1,0
太陽升起          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,56,843,2,6,40,1,5,211,0,120,0,0,1,3,13,-1,4,3,2,1,0
譬如朝露          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,55,874,2,6,40,1,6,221,0,90,0,0,1,3,13,-1,4,3,2,1,0
青青子衿          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,44,875,2,6,40,1,2,236,0,250,0,0,1,3,13,-1,4,3,2,1,0
楊柳              ,0,0,0,0,0,0,art,0,0,0,0,0,0,0,11,889,2,6,40,1,5,247,0,120,1,0,1,3,13,-1,4,3,2,1,0
雪中奇緣          ,0,0,0,0,0,0,add,0,0,0,0,0,0,0,3,877,2,6,40,1,12,254,0,120,1,0,1,3,13,-1,4,3,2,1,0
沒有答案的問題    ,0,0,0,0,0,0,make-a,0,0,0,0,0,0,0,9,211,2,6,40,1,5,266,0,120,0,0,1,3,13,-1,4,3,2,1,0
來自他鄉的明信片  ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,3,879,2,6,40,1,12,275,0,90,0,0,1,3,13,-1,4,3,2,1,0
無聲的電影        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,3,880,2,6,40,1,5,281,0,120,0,0,1,3,13,-1,4,3,2,1,0
落腳的所在        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,5,881,2,6,40,1,15,293,0,120,2,0,1,3,13,-1,4,3,2,1,0
為你守候          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,5,881,2,6,40,1,5,302,0,120,2,0,1,3,13,-1,4,3,2,1,0
聚散也許太匆匆    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,11,882,2,6,40,1,17,311,0,120,0,0,1,3,13,-1,4,3,2,1,0
最後一刻鐘        ,0,0,0,0,0,0,make-a,0,0,0,0,0,0,0,3,883,2,6,40,1,5,323,0,120,2,0,1,3,13,-1,4,3,2,1,0
想像你的容顏      ,0,0,0,0,0,0,make-a,0,0,0,0,0,0,0,7,884,2,6,40,1,14,337,0,120,0,0,1,3,13,-1,4,3,2,1,0
無言的河川        ,0,0,0,0,0,0,make-a,0,0,0,0,0,0,0,7,885,2,6,40,1,5,347,0,120,0,0,1,3,13,-1,4,3,2,1,0
淚的方向          ,0,0,0,0,0,0,make-a,0,0,0,0,0,0,0,7,860,2,6,40,1,11,353,0,120,0,0,1,3,13,-1,4,3,2,1,0
星月之光          ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,13,887,2,6,40,1,10,361,0,120,0,0,1,3,13,-1,4,3,2,1,0
相思有多苦        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,13,888,2,6,40,1,5,371,0,120,0,0,1,3,13,-1,4,3,2,1,0
向著陽光走        ,0,0,0,0,0,0,movi-a,0,0,0,0,0,0,0,0,889,2,6,40,1,5,385,0,120,0,0,1,3,13,-1,4,3,2,1,0
找個機會說愛你    ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,11,890,2,6,40,1,10,6,0,120,0,0,1,3,13,-1,4,3,2,1,0
為你寫首歌        ,0,0,0,0,0,0,happy,0,0,0,0,0,0,0,1,520,2,6,40,1,5,17,0,120,0,0,1,3,13,-1,4,3,2,1,0
長久的幸福        ,0,0,0,0,0,0,culture,0,0,0,0,0,0,0,14,892,2,6,40,1,5,26,0,120,0,0,1,3,13,-1,4,3,2,1,0
